model,precision,recall,threshold
ProductionV2,0.9583333333333334,0.11274509803921569,0.8506552575415484
ProductionV2,0.9574468085106383,0.11029411764705882,0.8537017493770448
ProductionV2,0.9565217391304348,0.10784313725490197,0.8564702117505267
ProductionV2,0.9555555555555556,0.1053921568627451,0.8583382665665897
ProductionV2,0.9772727272727273,0.1053921568627451,0.8680874632602759
ProductionV2,0.9767441860465116,0.10294117647058823,0.8770529695558869
ProductionV2,0.9761904761904762,0.10049019607843138,0.8825159490458546
ProductionV2,0.975609756097561,0.09803921568627451,0.888494863591406
ProductionV2,1.0,0.09558823529411764,0.8893485811463973
ProductionV2,1.0,0.09313725490196079,0.9017348450614499
ProductionV2,1.0,0.09068627450980392,0.933262121592909
ProductionV2,1.0,0.08823529411764706,0.9572876041315027
ProductionV2,1.0,0.0857843137254902,0.9622981313762332
ProductionV2,1.0,0.08333333333333333,0.9626977576280952
ProductionV2,1.0,0.08088235294117647,0.9635987161556028
ProductionV2,1.0,0.0784313725490196,0.9654928249201582
ProductionV2,1.0,0.07598039215686274,0.9657210753704761
ProductionV2,1.0,0.07352941176470588,0.9684620381525457
ProductionV2,1.0,0.0661764705882353,0.9703555041681168
ProductionV2,1.0,0.06372549019607843,0.9711673846784605
ProductionV2,1.0,0.061274509803921566,0.9713538890571264
ProductionV2,1.0,0.058823529411764705,0.9721305405649853
ProductionV2,1.0,0.056372549019607844,0.9729998210375357
ProductionV2,1.0,0.05392156862745098,0.9730095755083412
ProductionV2,1.0,0.051470588235294115,0.9730731302407514
ProductionV2,1.0,0.049019607843137254,0.9733161394186048
ProductionV2,1.0,0.04656862745098039,0.9737333670670654
ProductionV2,1.0,0.041666666666666664,0.9763752801139102
ProductionV2,1.0,0.0392156862745098,0.9770236428207709
ProductionV2,1.0,0.03676470588235294,0.9774210259190281
ProductionV2,1.0,0.03431372549019608,0.9790186803406773
ProductionV2,1.0,0.031862745098039214,0.9790944292436462
ProductionV2,1.0,0.029411764705882353,0.9796613838864193
ProductionV2,1.0,0.02696078431372549,0.9798350031827694
ProductionV2,1.0,0.024509803921568627,0.9810716687733881
ProductionV2,1.0,0.022058823529411766,0.9852215359239723
ProductionV2,1.0,0.01715686274509804,0.9861425212529132
ProductionV2,1.0,0.014705882352941176,0.9870982916899013
ProductionV2,1.0,0.012254901960784314,0.9884375389391259
ProductionV2,1.0,0.00980392156862745,0.9888275724633492
ProductionV2,1.0,0.007352941176470588,0.989692380443082
ProductionV2,1.0,0.004901960784313725,0.9903833607026978
ProductionV2,1.0,0.0024509803921568627,0.9910240397046733
DummyPrior,0.204,1.0,0.20375
LogisticRegression,0.204,1.0,0.2349288058774699
LogisticRegression,0.20410205102551277,1.0,0.23558720577668898
LogisticRegression,0.2042042042042042,1.0,0.23690783111086186
LogisticRegression,0.20430645968953431,1.0,0.23710507115445684
LogisticRegression,0.20390781563126253,0.9975490196078431,0.2382335522560234
LogisticRegression,0.20350877192982456,0.9950980392156863,0.2428763754368858
LogisticRegression,0.20361083249749248,0.9950980392156863,0.24627239362193531
LogisticRegression,0.2037129954841947,0.9950980392156863,0.2470279484218335
LogisticRegression,0.20381526104417672,0.9950980392156863,0.24778505919806496
LogisticRegression,0.20391762933199398,0.9950980392156863,0.2500657125572009
LogisticRegression,0.20412267471091,0.9950980392156863,0.25082903225193753
LogisticRegression,0.20422535211267606,0.9950980392156863,0.2521614829264721
LogisticRegression,0.20432813286361348,0.9950980392156863,0.2529674608156787
LogisticRegression,0.2040302267002519,0.9926470588235294,0.25586838225005787
LogisticRegression,0.20413306451612903,0.9926470588235294,0.25702283889209826
LogisticRegression,0.20433905146316853,0.9926470588235294,0.25757534394602005
LogisticRegression,0.2046488125315816,0.9926470588235294,0.2601496918708372
LogisticRegression,0.20435002529084473,0.9901960784313726,0.2610115056185206
LogisticRegression,0.20455696202531645,0.9901960784313726,0.2618751638080787
LogisticRegression,0.20476431829700964,0.9901960784313726,0.262740663700117
LogisticRegression,0.20486815415821502,0.9901960784313726,0.2632776644757892
LogisticRegression,0.2050761421319797,0.9901960784313726,0.2633964852645236
LogisticRegression,0.20518029456576942,0.9901960784313726,0.26360800250662175
LogisticRegression,0.20528455284552846,0.9901960784313726,0.2641856606649208
LogisticRegression,0.20538891713268936,0.9901960784313726,0.26509566155020925
LogisticRegression,0.20549338758901323,0.9901960784313726,0.2660076637960002
LogisticRegression,0.20508905852417303,0.9877450980392157,0.26640531385293553
LogisticRegression,0.20519348268839105,0.9877450980392157,0.26692166400809303
LogisticRegression,0.2052980132450331,0.9877450980392157,0.26724913371599524
LogisticRegression,0.20489296636085627,0.9852941176470589,0.26791791036451673
LogisticRegression,0.20499745028046915,0.9852941176470589,0.2686762473453195
LogisticRegression,0.20510204081632652,0.9852941176470589,0.26943594080142946
LogisticRegression,0.20480081716036772,0.9828431372549019,0.26967561761938075
LogisticRegression,0.20511508951406648,0.9828431372549019,0.270237860212262
LogisticRegression,0.2052200614124872,0.9828431372549019,0.2707750701835336
LogisticRegression,0.20532514080901176,0.9828431372549019,0.27120120818663096
LogisticRegression,0.20543032786885246,0.9828431372549019,0.2715215116523346
LogisticRegression,0.20564102564102565,0.9828431372549019,0.2721667095403005
LogisticRegression,0.20574653668547974,0.9828431372549019,0.2731343599693056
LogisticRegression,0.20595788392398562,0.9828431372549019,0.27410415509921954
LogisticRegression,0.20627572016460904,0.9828431372549019,0.27480819794862404
LogisticRegression,0.20638188368502317,0.9828431372549019,0.27507609048502757
LogisticRegression,0.20648815653964986,0.9828431372549019,0.2753277418311152
LogisticRegression,0.20659453889747553,0.9828431372549019,0.27605016161100454
LogisticRegression,0.2068076328004126,0.9828431372549019,0.2761804200287158
LogisticRegression,0.20691434468524253,0.9828431372549019,0.276596480336842
LogisticRegression,0.20702116675271037,0.9828431372549019,0.2770263638905971
LogisticRegression,0.2071280991735537,0.9828431372549019,0.27703472941874774
LogisticRegression,0.20723514211886304,0.9828431372549019,0.2772340708168684
LogisticRegression,0.20734229576008273,0.9828431372549019,0.2776146446840482
LogisticRegression,0.2074495602690119,0.9828431372549019,0.27800469266630917
LogisticRegression,0.20755693581780538,0.9828431372549019,0.27863511334936875
LogisticRegression,0.20766442257897463,0.9828431372549019,0.27965788093816984
LogisticRegression,0.20787973043027475,0.9828431372549019,0.28046821580738346
LogisticRegression,0.20809548521017124,0.9828431372549019,0.2806829419719596
LogisticRegression,0.2082035306334372,0.9828431372549019,0.28133063347271553
LogisticRegression,0.20841995841995842,0.9828431372549019,0.28171029088826727
LogisticRegression,0.20874544508068715,0.9828431372549019,0.2827399220405269
LogisticRegression,0.20907194994786235,0.9828431372549019,0.2836887214772859
LogisticRegression,0.20939947780678853,0.9828431372549019,0.28377182969796694
LogisticRegression,0.20961840041819133,0.9828431372549019,0.2848060080455053
LogisticRegression,0.2099476439790576,0.9828431372549019,0.28542110693392825
LogisticRegression,0.21038824763903463,0.9828431372549019,0.2855100695416222
LogisticRegression,0.210498687664042,0.9828431372549019,0.2858424511836496
LogisticRegression,0.210609243697479,0.9828431372549019,0.28642337167504817
LogisticRegression,0.21071991592222805,0.9828431372549019,0.2868811531284033
LogisticRegression,0.21083070452155625,0.9828431372549019,0.2886664470056252
LogisticRegression,0.21094160967911627,0.9828431372549019,0.28917374096436077
LogisticRegression,0.21052631578947367,0.9803921568627451,0.28975308651189036
LogisticRegression,0.210637177461822,0.9803921568627451,0.2908421440304604
LogisticRegression,0.2109704641350211,0.9803921568627451,0.29171393784938876
LogisticRegression,0.21108179419525067,0.9803921568627451,0.2919336123751237
LogisticRegression,0.21152829190904285,0.9803921568627451,0.29268104420873986
LogisticRegression,0.21133474576271186,0.9779411764705882,0.2930274842603052
LogisticRegression,0.21155885471898198,0.9779411764705882,0.29365002750487246
LogisticRegression,0.2116710875331565,0.9779411764705882,0.293670154323187
LogisticRegression,0.21178343949044587,0.9779411764705882,0.29481008996720187
LogisticRegression,0.21223404255319148,0.9779411764705882,0.2952224090127109
LogisticRegression,0.2124600638977636,0.9779411764705882,0.2955936042250469
LogisticRegression,0.21257325519445924,0.9779411764705882,0.2959525964602481
LogisticRegression,0.2129135538954109,0.9779411764705882,0.2961879681639978
LogisticRegression,0.21314102564102563,0.9779411764705882,0.29656818715548583
LogisticRegression,0.21325494388027794,0.9779411764705882,0.29709766523728154
LogisticRegression,0.21336898395721926,0.9779411764705882,0.2972061485272684
LogisticRegression,0.21348314606741572,0.9779411764705882,0.29754462603545234
LogisticRegression,0.2137118371719336,0.9779411764705882,0.2982452876174161
LogisticRegression,0.21394101876675603,0.9779411764705882,0.2992485541010201
LogisticRegression,0.214170692431562,0.9779411764705882,0.2993954548038854
LogisticRegression,0.21428571428571427,0.9779411764705882,0.300272766876281
LogisticRegression,0.21440085975282105,0.9779411764705882,0.3011748607919333
LogisticRegression,0.21463152232383,0.9779411764705882,0.30129897789970655
LogisticRegression,0.2147470398277718,0.9779411764705882,0.3017033878292047
LogisticRegression,0.21509433962264152,0.9779411764705882,0.3023271807727577
LogisticRegression,0.21490280777537796,0.9754901960784313,0.3023743436651105
LogisticRegression,0.21501890869800108,0.9754901960784313,0.3028611354949179
LogisticRegression,0.21525148729042726,0.9754901960784313,0.3029037446209608
LogisticRegression,0.21536796536796537,0.9754901960784313,0.30335736902451704
LogisticRegression,0.21548456957227938,0.9754901960784313,0.3035765284503907
LogisticRegression,0.21560130010834236,0.9754901960784313,0.30363295189246
LogisticRegression,0.2158351409978308,0.9754901960784313,0.3039780552627965
LogisticRegression,0.21540965816603364,0.9730392156862745,0.3040213916206849
LogisticRegression,0.21552660152008687,0.9730392156862745,0.3043895361116932
LogisticRegression,0.2157608695652174,0.9730392156862745,0.3047814047424272
LogisticRegression,0.2162309368191721,0.9730392156862745,0.3054236754186295
LogisticRegression,0.21634877384196186,0.9730392156862745,0.30598896200181325
LogisticRegression,0.21615720524017468,0.9705882352941176,0.3071991895551143
LogisticRegression,0.2162752594210814,0.9705882352941176,0.3072138141754057
LogisticRegression,0.21663019693654267,0.9705882352941176,0.3082966507632668
LogisticRegression,0.21667580910586945,0.9681372549019608,0.3084120765949142
LogisticRegression,0.21703296703296704,0.9681372549019608,0.30962761217987284
LogisticRegression,0.21727172717271728,0.9681372549019608,0.3102824976658052
LogisticRegression,0.21739130434782608,0.9681372549019608,0.3104686527889428
LogisticRegression,0.21763085399449036,0.9681372549019608,0.310845785234797
LogisticRegression,0.21787093215664644,0.9681372549019608,0.3115456899030504
LogisticRegression,0.21847345132743362,0.9681372549019608,0.3120665845507244
LogisticRegression,0.21907931225734886,0.9681372549019608,0.31220545628080565
LogisticRegression,0.21944444444444444,0.9681372549019608,0.31264904039650876
LogisticRegression,0.21956642579210672,0.9681372549019608,0.31281169237894785
LogisticRegression,0.2201783723522854,0.9681372549019608,0.31328999878501934
LogisticRegression,0.22030117122141663,0.9681372549019608,0.31334167256307893
LogisticRegression,0.22042410714285715,0.9681372549019608,0.3140804924038814
LogisticRegression,0.22054718034617532,0.9681372549019608,0.3144801332313818
LogisticRegression,0.22079373951928452,0.9681372549019608,0.3153520771346279
LogisticRegression,0.22153673583847447,0.9681372549019608,0.31562082898969224
LogisticRegression,0.22191011235955055,0.9681372549019608,0.3166264335745122
LogisticRegression,0.22203485103991005,0.9681372549019608,0.31676375044287597
LogisticRegression,0.2217220033764772,0.9656862745098039,0.31790354857357894
LogisticRegression,0.22184684684684686,0.9656862745098039,0.3179088880967882
LogisticRegression,0.2222222222222222,0.9656862745098039,0.3191834088287798
LogisticRegression,0.22234762979683972,0.9656862745098039,0.31986708225683497
LogisticRegression,0.22272470322215943,0.9656862745098039,0.3202057735358359
LogisticRegression,0.22297679683078664,0.9656862745098039,0.3204660008841774
LogisticRegression,0.2234826999432785,0.9656862745098039,0.3208809964895541
LogisticRegression,0.22399090392268334,0.9656862745098039,0.3211954514280776
LogisticRegression,0.224373576309795,0.9656862745098039,0.3213575018386629
LogisticRegression,0.22462941847206386,0.9656862745098039,0.3217513111311654
LogisticRegression,0.2252715837621498,0.9656862745098039,0.32207839277452593
LogisticRegression,0.22508591065292097,0.9632352941176471,0.3225267211420514
LogisticRegression,0.2257323377369328,0.9632352941176471,0.3230393258087047
LogisticRegression,0.22612197928653624,0.9632352941176471,0.3232781302770053
LogisticRegression,0.22625215889464595,0.9632352941176471,0.3238608760659161
LogisticRegression,0.22664359861591696,0.9632352941176471,0.324480197741458
LogisticRegression,0.22690531177829099,0.9632352941176471,0.32519790069273463
LogisticRegression,0.22756224667052694,0.9632352941176471,0.3256845837982453
LogisticRegression,0.2272463768115942,0.9607843137254902,0.3265377793418041
LogisticRegression,0.22777454968041835,0.9607843137254902,0.32742125270508127
LogisticRegression,0.22732558139534884,0.9583333333333334,0.3278804961590079
LogisticRegression,0.22772277227722773,0.9583333333333334,0.3281002656409674
LogisticRegression,0.22798833819241981,0.9583333333333334,0.32875741668444586
LogisticRegression,0.2281213535589265,0.9583333333333334,0.32922603511718745
LogisticRegression,0.2283878504672897,0.9583333333333334,0.3293115381189725
LogisticRegression,0.22820362785254536,0.9558823529411765,0.32993902673190245
LogisticRegression,0.22860492379835873,0.9558823529411765,0.33001487503313354
LogisticRegression,0.22900763358778625,0.9558823529411765,0.3305250825739106
LogisticRegression,0.2288235294117647,0.9534313725490197,0.3305743800165351
LogisticRegression,0.22909305064782096,0.9534313725490197,0.3312747693407447
LogisticRegression,0.22936320754716982,0.9534313725490197,0.33133389157604587
LogisticRegression,0.2300413956238912,0.9534313725490197,0.3317408870688644
LogisticRegression,0.23031379514505623,0.9534313725490197,0.33192551448500723
LogisticRegression,0.2308605341246291,0.9534313725490197,0.3325370862190519
LogisticRegression,0.23154761904761906,0.9534313725490197,0.3327317251470546
LogisticRegression,0.23251643753735804,0.9534313725490197,0.3338018121496349
LogisticRegression,0.23293413173652694,0.9534313725490197,0.33413250908140607
LogisticRegression,0.23363363363363363,0.9534313725490197,0.3350689334842093
LogisticRegression,0.23377403846153846,0.9534313725490197,0.3355362248205353
LogisticRegression,0.23447860156720915,0.9534313725490197,0.3363384364449696
LogisticRegression,0.2347616173808087,0.9534313725490197,0.33694285361141024
LogisticRegression,0.235329703569268,0.9534313725490197,0.3388845314883697
LogisticRegression,0.23590054578532443,0.9534313725490197,0.3396164568090894
LogisticRegression,0.23633049817739976,0.9534313725490197,0.3405075227311654
LogisticRegression,0.23705057891529555,0.9534313725490197,0.34094003834985837
LogisticRegression,0.237339841366687,0.9534313725490197,0.3411800278599569
LogisticRegression,0.23762981062919974,0.9534313725490197,0.3414399844808492
LogisticRegression,0.2379204892966361,0.9534313725490197,0.3419700164246939
LogisticRegression,0.23879680785758134,0.9534313725490197,0.34226610476199176
LogisticRegression,0.23894348894348894,0.9534313725490197,0.34259811745968183
LogisticRegression,0.2390903503380455,0.9534313725490197,0.34343552046689885
LogisticRegression,0.2395320197044335,0.9534313725490197,0.3435946399362212
LogisticRegression,0.23950617283950618,0.9509803921568627,0.3440190234508725
LogisticRegression,0.23980222496909764,0.9509803921568627,0.34490401305148066
LogisticRegression,0.24039653035935563,0.9509803921568627,0.3449256276172619
LogisticRegression,0.24114356743318832,0.9509803921568627,0.3462590514043472
LogisticRegression,0.24157303370786518,0.9485294117647058,0.34637547215636066
LogisticRegression,0.241875,0.9485294117647058,0.3473971096517918
LogisticRegression,0.241400875547217,0.946078431372549,0.34759489475177985
LogisticRegression,0.24246231155778894,0.946078431372549,0.3478498755445816
LogisticRegression,0.24307304785894207,0.946078431372549,0.3483082899520506
LogisticRegression,0.24259609325771897,0.9436274509803921,0.3489331409695011
LogisticRegression,0.24274905422446405,0.9436274509803921,0.34932720076523943
LogisticRegression,0.24351676154332702,0.9436274509803921,0.34969404362461637
LogisticRegression,0.24396442185514614,0.9411764705882353,0.35027377322367653
LogisticRegression,0.2436386768447837,0.9387254901960784,0.3508074251544457
LogisticRegression,0.24441608168474793,0.9387254901960784,0.35108234042730363
LogisticRegression,0.24472843450479234,0.9387254901960784,0.3515802593206736
LogisticRegression,0.2448849104859335,0.9387254901960784,0.3516167745372988
LogisticRegression,0.2453555413196669,0.9387254901960784,0.3522905258363202
LogisticRegression,0.24582798459563543,0.9387254901960784,0.3524731614732028
LogisticRegression,0.2459858702633269,0.9387254901960784,0.3531112897419691
LogisticRegression,0.24661944623309723,0.9387254901960784,0.35377647972401605
LogisticRegression,0.24629271437782077,0.9362745098039216,0.3538664877125862
LogisticRegression,0.24612403100775193,0.9338235294117647,0.3538778170192026
LogisticRegression,0.24628312863606983,0.9338235294117647,0.35464534081653937
LogisticRegression,0.24676165803108807,0.9338235294117647,0.355262299933676
LogisticRegression,0.2472420506164828,0.9338235294117647,0.3552652635207744
LogisticRegression,0.2475633528265107,0.9338235294117647,0.35618238686432074
LogisticRegression,0.24837027379400262,0.9338235294117647,0.35666057876343216
LogisticRegression,0.24836601307189543,0.9313725490196079,0.3571385924694406
LogisticRegression,0.24787442773054283,0.928921568627451,0.35772240196980515
LogisticRegression,0.24885095206828628,0.928921568627451,0.35806130466836295
LogisticRegression,0.24917817225509534,0.928921568627451,0.35877397814622847
LogisticRegression,0.2493421052631579,0.928921568627451,0.35880333997163916
LogisticRegression,0.24950625411454905,0.928921568627451,0.3592653599833647
LogisticRegression,0.25066137566137564,0.928921568627451,0.35946445795535503
LogisticRegression,0.2513262599469496,0.928921568627451,0.36025462515034923
LogisticRegression,0.25182724252491695,0.928921568627451,0.36081123452261327
LogisticRegression,0.2531730126920508,0.928921568627451,0.3608700187725254
LogisticRegression,0.2535117056856187,0.928921568627451,0.36134579327739985
LogisticRegression,0.25301204819277107,0.9264705882352942,0.36170846904016557
LogisticRegression,0.2528504359490275,0.9240196078431373,0.3622779671100933
LogisticRegression,0.2530201342281879,0.9240196078431373,0.36235999897380555
LogisticRegression,0.2531900604432505,0.9240196078431373,0.363036578419071
LogisticRegression,0.25336021505376344,0.9240196078431373,0.3631648494624654
LogisticRegression,0.25387205387205386,0.9240196078431373,0.3639116264932722
LogisticRegression,0.25472972972972974,0.9240196078431373,0.3646237440602363
LogisticRegression,0.25524712254570076,0.9240196078431373,0.36476332682654417
LogisticRegression,0.2561141304347826,0.9240196078431373,0.365466090008893
LogisticRegression,0.256305385139741,0.9215686274509803,0.3660851302991685
LogisticRegression,0.25597269624573377,0.9191176470588235,0.3663665287315301
LogisticRegression,0.25649794801641584,0.9191176470588235,0.36702336222160614
LogisticRegression,0.25651577503429357,0.9166666666666666,0.3675489854687719
LogisticRegression,0.25653370013755156,0.9142156862745098,0.3679726952640506
LogisticRegression,0.2570640937284631,0.9142156862745098,0.3690152866835194
LogisticRegression,0.25813148788927337,0.9142156862745098,0.36958179617533776
LogisticRegression,0.2592077831827658,0.9142156862745098,0.36978616494236144
LogisticRegression,0.25974930362116994,0.9142156862745098,0.37025657643890564
LogisticRegression,0.25923344947735194,0.9117647058823529,0.3704840108840145
LogisticRegression,0.25977653631284914,0.9117647058823529,0.3711938009655312
LogisticRegression,0.26141953619114544,0.9117647058823529,0.37130361089816655
LogisticRegression,0.26219081272084804,0.9093137254901961,0.371955134838184
LogisticRegression,0.26293408929837,0.9093137254901961,0.3728086788855842
LogisticRegression,0.26390870185449355,0.9068627450980392,0.3728236000506044
LogisticRegression,0.2644746247319514,0.9068627450980392,0.3732513014752897
LogisticRegression,0.26394849785407726,0.9044117647058824,0.3734286351424963
LogisticRegression,0.2645161290322581,0.9044117647058824,0.37434610654991735
LogisticRegression,0.2647058823529412,0.9044117647058824,0.37442639893921487
LogisticRegression,0.265850144092219,0.9044117647058824,0.37587110435392895
LogisticRegression,0.2666184971098266,0.9044117647058824,0.37604692988489885
LogisticRegression,0.2668112798264642,0.9044117647058824,0.3769295700335056
LogisticRegression,0.2675852066715011,0.9044117647058824,0.3773985672295474
LogisticRegression,0.2685589519650655,0.9044117647058824,0.3776702402379064
LogisticRegression,0.26914660831509846,0.9044117647058824,0.3786022088955702
LogisticRegression,0.2695398100803506,0.9044117647058824,0.37892846875429875
LogisticRegression,0.2703296703296703,0.9044117647058824,0.3792962982723824
LogisticRegression,0.2707263389581805,0.9044117647058824,0.38027774005287457
LogisticRegression,0.27112417340191036,0.9044117647058824,0.38046078231789016
LogisticRegression,0.27172312223858613,0.9044117647058824,0.3812605778842713
LogisticRegression,0.27084870848708487,0.8995098039215687,0.3819561284841651
LogisticRegression,0.2710487444608567,0.8995098039215687,0.3819954811238028
LogisticRegression,0.2720533728687917,0.8995098039215687,0.3828445452875018
LogisticRegression,0.2721189591078067,0.8970588235294118,0.383532538190914
LogisticRegression,0.27299925205684367,0.8946078431372549,0.38363733890372226
LogisticRegression,0.2742299023290759,0.8946078431372549,0.3844310047058999
LogisticRegression,0.2746425884123401,0.8946078431372549,0.38484568039839545
LogisticRegression,0.2748493975903614,0.8946078431372549,0.38507192635514853
LogisticRegression,0.2747169811320755,0.8921568627450981,0.3853213357639424
LogisticRegression,0.2759666413949962,0.8921568627450981,0.3857948268755556
LogisticRegression,0.27541729893778455,0.8897058823529411,0.3860199262351727
LogisticRegression,0.27604562737642585,0.8897058823529411,0.3870080832579694
LogisticRegression,0.2777352716143841,0.8897058823529411,0.387611279767137
LogisticRegression,0.27747886241352804,0.8848039215686274,0.3876271108559317
LogisticRegression,0.2763664357197845,0.8799019607843137,0.3878717648038068
LogisticRegression,0.2770061728395062,0.8799019607843137,0.3886975453223757
LogisticRegression,0.27743431221020093,0.8799019607843137,0.3892050349917343
LogisticRegression,0.27807900852052675,0.8799019607843137,0.38946257904181175
LogisticRegression,0.2775193798449612,0.8774509803921569,0.38961094998636137
LogisticRegression,0.278816199376947,0.8774509803921569,0.39038968563989324
LogisticRegression,0.27956147220046984,0.875,0.39080116139907906
LogisticRegression,0.2797805642633229,0.875,0.391352947791979
LogisticRegression,0.28142292490118576,0.8725490196078431,0.39208446764219257
LogisticRegression,0.28253968253968254,0.8725490196078431,0.3923996282815415
LogisticRegression,0.2821939586645469,0.8700980392156863,0.3930977182774103
LogisticRegression,0.28286852589641437,0.8700980392156863,0.3932282689051979
LogisticRegression,0.2833200319233839,0.8700980392156863,0.39400040473586534
LogisticRegression,0.28491171749598715,0.8700980392156863,0.39484522122338794
LogisticRegression,0.28502415458937197,0.8676470588235294,0.39487880883472964
LogisticRegression,0.2857142857142857,0.8676470588235294,0.39560345966531746
LogisticRegression,0.28640776699029125,0.8676470588235294,0.3965317492399398
LogisticRegression,0.2859463850528026,0.8627450980392157,0.3965954161379703
LogisticRegression,0.28664495114006516,0.8627450980392157,0.39720876178187275
LogisticRegression,0.28699918233851185,0.8602941176470589,0.3981870557846112
LogisticRegression,0.2893652102225886,0.8602941176470589,0.39834826225994024
LogisticRegression,0.291044776119403,0.8602941176470589,0.3998446939209337
LogisticRegression,0.29177057356608477,0.8602941176470589,0.40010371856226096
LogisticRegression,0.2929883138564274,0.8602941176470589,0.400997316481894
LogisticRegression,0.29347826086956524,0.8602941176470589,0.40150462889213895
LogisticRegression,0.29446308724832215,0.8602941176470589,0.40186174375558614
LogisticRegression,0.29545454545454547,0.8602941176470589,0.4028055378229067
LogisticRegression,0.29620253164556964,0.8602941176470589,0.4031668257351748
LogisticRegression,0.29745762711864404,0.8602941176470589,0.4034778140962442
LogisticRegression,0.2968617472434266,0.8578431372549019,0.4036222962918255
LogisticRegression,0.2973661852166525,0.8578431372549019,0.40461640521699827
LogisticRegression,0.29838022165387895,0.8578431372549019,0.40483124928341796
LogisticRegression,0.2993138936535163,0.8553921568627451,0.4053853343677632
LogisticRegression,0.3000859845227859,0.8553921568627451,0.40568849767495696
LogisticRegression,0.3003442340791738,0.8553921568627451,0.40642987312903417
LogisticRegression,0.3016421780466724,0.8553921568627451,0.40649786416942396
LogisticRegression,0.30190311418685123,0.8553921568627451,0.4074053095917506
LogisticRegression,0.3020833333333333,0.8529411764705882,0.40816663482771576
LogisticRegression,0.3016564952048823,0.8480392156862745,0.40824589574564074
LogisticRegression,0.30183727034120733,0.8455882352941176,0.4091243853675677
LogisticRegression,0.3021015761821366,0.8455882352941176,0.409837525497609
LogisticRegression,0.3023663453111306,0.8455882352941176,0.41006442697951223
LogisticRegression,0.3028972783143108,0.8455882352941176,0.41084568587507553
LogisticRegression,0.3034300791556728,0.8455882352941176,0.41188542047377996
LogisticRegression,0.3039647577092511,0.8455882352941176,0.4125691717728112
LogisticRegression,0.3047703180212014,0.8455882352941176,0.4137088296064403
LogisticRegression,0.30632235084594833,0.8431372549019608,0.4142948035085567
LogisticRegression,0.30625,0.8406862745098039,0.41463182810145566
LogisticRegression,0.30734767025089604,0.8406862745098039,0.4155346074948438
LogisticRegression,0.30873087308730873,0.8406862745098039,0.41602254132275623
LogisticRegression,0.310126582278481,0.8406862745098039,0.4160415212581267
LogisticRegression,0.3095022624434389,0.8382352941176471,0.4165081952745854
LogisticRegression,0.3106267029972752,0.8382352941176471,0.41736270700024214
LogisticRegression,0.3111919927206551,0.8382352941176471,0.4177523452519759
LogisticRegression,0.3110704483074108,0.8333333333333334,0.41838698465583657
LogisticRegression,0.31273062730627305,0.8308823529411765,0.4186377806771957
LogisticRegression,0.3135985198889917,0.8308823529411765,0.41919308073239275
LogisticRegression,0.31417979610750696,0.8308823529411765,0.4194841751324045
LogisticRegression,0.3146067415730337,0.8235294117647058,0.42026814476107494
LogisticRegression,0.3151969981238274,0.8235294117647058,0.4204201701516543
LogisticRegression,0.3160865475070555,0.8235294117647058,0.4212179906033941
LogisticRegression,0.3157398680490104,0.821078431372549,0.4219807072667808
LogisticRegression,0.3150943396226415,0.8186274509803921,0.4221516238344791
LogisticRegression,0.31598864711447494,0.8186274509803921,0.42220463715621986
LogisticRegression,0.3162393162393162,0.8161764705882353,0.42399113744584016
LogisticRegression,0.3168411037107517,0.8161764705882353,0.424037369853968
LogisticRegression,0.31805157593123207,0.8161764705882353,0.4257796265655332
LogisticRegression,0.31796349663784823,0.8112745098039216,0.42592533053669246
LogisticRegression,0.32011605415860733,0.8112745098039216,0.4275700598546257
LogisticRegression,0.3213592233009709,0.8112745098039216,0.4278154533445881
LogisticRegression,0.32289628180039137,0.8088235294117647,0.42876710702363896
LogisticRegression,0.32223310479921646,0.8063725490196079,0.4293623924510371
LogisticRegression,0.3214990138067061,0.7990196078431373,0.42970768548999266
LogisticRegression,0.32242063492063494,0.7965686274509803,0.43071023088718796
LogisticRegression,0.3230616302186879,0.7965686274509803,0.4311565792956052
LogisticRegression,0.32432432432432434,0.7941176470588235,0.43160197394132094
LogisticRegression,0.3253012048192771,0.7941176470588235,0.43206957964262155
LogisticRegression,0.3256281407035176,0.7941176470588235,0.43265549103340745
LogisticRegression,0.3276036400404449,0.7941176470588235,0.43295257513645724
LogisticRegression,0.3275862068965517,0.7916666666666666,0.43307298859986604
LogisticRegression,0.3269035532994924,0.7892156862745098,0.43349826542880115
LogisticRegression,0.3275686673448627,0.7892156862745098,0.4339164167972063
LogisticRegression,0.32755102040816325,0.7867647058823529,0.43460282973833547
LogisticRegression,0.32788559754851887,0.7867647058823529,0.4347503345334212
LogisticRegression,0.3271794871794872,0.7818627450980392,0.4351207062024254
LogisticRegression,0.3264887063655031,0.7794117647058824,0.43576509102272826
LogisticRegression,0.3271604938271605,0.7794117647058824,0.4365498118624796
LogisticRegression,0.327817993795243,0.7769607843137255,0.4365521890237714
LogisticRegression,0.3278008298755187,0.7745098039215687,0.4371706398601801
LogisticRegression,0.3264033264033264,0.7696078431372549,0.4373200856442039
LogisticRegression,0.32570239334027057,0.7671568627450981,0.43761555267888486
LogisticRegression,0.32638164754953075,0.7671568627450981,0.4385035106639735
LogisticRegression,0.3284365162644281,0.7671568627450981,0.4394677519280951
LogisticRegression,0.3298097251585624,0.7647058823529411,0.4404567361924198
LogisticRegression,0.3315565031982942,0.7622549019607843,0.44132163874072416
